"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72048103817","2020-01-10","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  59.6"," 6","  54.2"," 6","9999.9"," 0","999.9"," 0","  9.5"," 6","999.9"," 0","999.9","999.9","  60.8","*","  59.0","*","99.99"," ","999.9","010000"
"72048103817","2020-01-16","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  44.2"," 5","  39.9"," 5","9999.9"," 0","999.9"," 0"," 10.0"," 5","999.9"," 0","999.9","999.9","  51.8","*","  35.6","*"," 0.00","I","999.9","000000"
"72048103817","2020-01-17","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  38.2"," 7","  28.1"," 7","9999.9"," 0","999.9"," 0"," 10.0"," 7","999.9"," 0","999.9","999.9","  41.0","*","  33.8","*"," 0.00","I","999.9","000000"
"72048103817","2020-01-18","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  54.9"," 8","  48.9"," 8","9999.9"," 0","999.9"," 0","  9.3"," 8","999.9"," 0","999.9","999.9","  60.8","*","  41.0","*","99.99"," ","999.9","010000"
"72048103817","2020-01-20","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  23.9"," 8","  16.5"," 8","9999.9"," 0","999.9"," 0","  9.0"," 8","999.9"," 0","999.9","999.9","  26.6","*","  21.2","*","99.99"," ","999.9","001000"
"72048103817","2020-01-21","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  28.9","24","  19.5","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  33.8","*","  23.0","*"," 0.00","I","999.9","000000"
"72048103817","2020-01-22","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  30.9","24","  24.3","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  35.6","*","  28.4","*"," 0.00","I","999.9","000000"
"72048103817","2020-01-23","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  36.0","24","  32.4","24","9999.9"," 0","999.9"," 0","  7.9","24","999.9"," 0","999.9","999.9","  39.2","*","  33.8","*","99.99"," ","999.9","011000"
"72048103817","2020-01-24","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  40.1","24","  36.8","24","9999.9"," 0","999.9"," 0","  5.6","24","999.9"," 0","999.9","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","110000"
"72048103817","2020-01-25","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  39.1","24","  32.2","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  44.6","*","  37.4","*"," 0.00","I","999.9","000000"
"72048103817","2020-01-26","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  44.6","24","  38.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  57.2","*","  37.4","*","99.99"," ","999.9","010000"
"72048103817","2020-01-27","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  47.4","24","  41.0","24","9999.9"," 0","999.9"," 0","  9.0","24","999.9"," 0","999.9","999.9","  57.2","*","  35.6","*","99.99"," ","999.9","110000"
"72048103817","2020-01-28","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  36.7","24","  33.7","24","9999.9"," 0","999.9"," 0","  5.7","24","999.9"," 0","999.9","999.9","  51.8","*","  32.0","*"," 0.00","I","999.9","000000"
"72048103817","2020-01-29","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  36.1","24","  34.0","24","9999.9"," 0","999.9"," 0","  5.9","24","999.9"," 0","999.9","999.9","  37.4","*","  35.6","*","99.99"," ","999.9","010000"
"72048103817","2020-01-30","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  37.0","24","  34.2","24","9999.9"," 0","999.9"," 0","  7.9","24","999.9"," 0","999.9","999.9","  41.0","*","  35.6","*","99.99"," ","999.9","010000"
"72048103817","2020-01-31","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  41.5","24","  38.1","24","9999.9"," 0","999.9"," 0","  5.5","24","999.9"," 0","999.9","999.9","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"72048103817","2020-02-01","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  45.7","24","  38.4","24","9999.9"," 0","999.9"," 0","  7.7","24","999.9"," 0","999.9","999.9","  53.6","*","  41.0","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-02","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  48.8","24","  36.1","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  66.2","*","  37.4","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-03","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  55.8","24","  44.1","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  68.0","*","  48.2","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-04","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  58.3","24","  54.5","24","9999.9"," 0","999.9"," 0","  8.5","24","999.9"," 0","999.9","999.9","  62.6","*","  44.6","*","99.99"," ","999.9","010000"
"72048103817","2020-02-05","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  40.2","24","  37.4","24","9999.9"," 0","999.9"," 0","  7.3","24","999.9"," 0","999.9","999.9","  44.6","*","  37.4","*","99.99"," ","999.9","010000"
"72048103817","2020-02-06","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  35.7","24","  32.4","24","9999.9"," 0","999.9"," 0","  8.9","24","999.9"," 0","999.9","999.9","  37.4","*","  33.8","*","99.99"," ","999.9","011000"
"72048103817","2020-02-07","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  35.3","24","  26.3","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  42.8","*","  32.0","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-08","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  37.8","24","  30.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  46.4","*","  32.0","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-09","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  45.8","24","  36.8","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  64.4","*","  35.6","*","99.99"," ","999.9","010000"
"72048103817","2020-02-10","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  52.2","24","  47.8","24","9999.9"," 0","999.9"," 0","  8.5","24","999.9"," 0","999.9","999.9","  62.6","*","  41.0","*","99.99"," ","999.9","010000"
"72048103817","2020-02-11","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  39.2","24","  33.8","24","9999.9"," 0","999.9"," 0","  8.6","24","999.9"," 0","999.9","999.9","  44.6","*","  35.6","*","99.99"," ","999.9","010000"
"72048103817","2020-02-12","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  40.5","24","  35.5","24","9999.9"," 0","999.9"," 0","  7.2","24","999.9"," 0","999.9","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"72048103817","2020-02-13","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  39.4","24","  33.4","24","9999.9"," 0","999.9"," 0","  9.7","24","999.9"," 0","999.9","999.9","  41.0","*","  35.6","*","99.99"," ","999.9","010000"
"72048103817","2020-02-14","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  24.7","24","  13.8","24","9999.9"," 0","999.9"," 0"," 10.0","11","999.9"," 0","999.9","999.9","  33.8","*","  17.6","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-15","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  33.2","24","  24.0","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  50.0","*","  24.8","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-16","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  46.0","24","  36.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  55.4","*","  37.4","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-17","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  51.1","24","  43.5","24","9999.9"," 0","999.9"," 0","  9.4","24","999.9"," 0","999.9","999.9","  60.8","*","  44.6","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-18","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  51.5","24","  47.4","24","9999.9"," 0","999.9"," 0","  8.5","24","999.9"," 0","999.9","999.9","  55.4","*","  42.8","*","99.99"," ","999.9","010000"
"72048103817","2020-02-19","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  38.7","24","  30.4","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  50.0","*","  32.0","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-20","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  40.0","24","  28.9","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  44.6","*","  35.6","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-21","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  31.0","24","  16.3","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  37.4","*","  24.8","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-22","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  34.8","24","  23.5","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  46.4","*","  23.0","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-23","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  44.3","24","  35.1","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  50.0","*","  37.4","*","99.99"," ","999.9","010000"
"72048103817","2020-02-24","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  47.8","24","  45.9","24","9999.9"," 0","999.9"," 0","  5.9","24","999.9"," 0","999.9","999.9","  53.6","*","  44.6","*","99.99"," ","999.9","010000"
"72048103817","2020-02-25","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  49.5","24","  45.3","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  53.6","*","  46.4","*","99.99"," ","999.9","010000"
"72048103817","2020-02-26","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  40.4","24","  33.3","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  44.6","*","  37.4","*","99.99"," ","999.9","010000"
"72048103817","2020-02-27","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  36.5","24","  26.2","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  46.4","*","  30.2","*"," 0.00","I","999.9","000000"
"72048103817","2020-02-28","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  44.0","24","  33.0","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  51.8","*","  37.4","*","99.99"," ","999.9","010000"
"72048103817","2020-02-29","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  41.1","24","  33.9","24","9999.9"," 0","999.9"," 0","  9.9","24","999.9"," 0","999.9","999.9","  51.8","*","  32.0","*","99.99"," ","999.9","010000"
"72048103817","2020-03-01","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  49.5","24","  39.1","24","9999.9"," 0","999.9"," 0"," 10.0","24","999.9"," 0","999.9","999.9","  68.0","*","  37.4","*"," 0.00","I","999.9","000000"
"72048103817","2020-03-02","36.6","-89.98333","92.0","MALDEN FAA AIRPORT, MO US","  58.9","24","  50.4","24","9999.9"," 0","999.9"," 0","  9.8","24","999.9"," 0","999.9","999.9","  69.8","*","  51.8","*","99.99"," ","999.9","010000"
