"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"16362099999","2020-01-01","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  45.3","24","  38.9","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.7","24"," 15.0","999.9","  57.2"," ","  32.2"," "," 0.00","F","999.9","000000"
"16362099999","2020-01-02","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  44.2","24","  37.2","24","9999.9"," 0","999.9"," 0","  6.2","24","  5.8","24","  8.9","999.9","  59.2"," ","  33.4"," "," 0.00","F","999.9","000000"
"16362099999","2020-01-03","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  44.7","24","  39.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.3","24"," 12.0","999.9","  57.9"," ","  31.1"," "," 0.00","F","999.9","000000"
"16362099999","2020-01-04","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  54.2","23","  47.6","23","9999.9"," 0","999.9"," 0","  6.1","23","  7.3","23"," 11.1","999.9","  59.0","*","  41.5"," "," 0.00","F","999.9","010000"
"16362099999","2020-01-05","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  52.8","24","  35.4","24","9999.9"," 0","999.9"," 0","  5.9","24","  8.1","24"," 19.0","999.9","  60.8","*","  46.4","*"," 0.20","E","999.9","010000"
"16362099999","2020-01-06","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  43.2","24","  24.3","24","9999.9"," 0","999.9"," 0","  6.2","24","  9.2","24"," 18.1"," 24.1","  50.0","*","  30.2","*"," 0.00","F","999.9","000000"
"16362099999","2020-01-07","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  41.0","24","  30.8","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.9","24"," 14.0","999.9","  54.5"," ","  28.4"," "," 0.00","F","999.9","000000"
"16362099999","2020-01-08","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  43.7","23","  33.7","23","9999.9"," 0","999.9"," 0","  6.2","23","  6.0","23","  8.9","999.9","  59.0","*","  32.9"," "," 0.00","E","999.9","000000"
"16362099999","2020-01-09","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  43.4","22","  38.1","22","9999.9"," 0","999.9"," 0","  6.2","22","  5.8","22","  8.9","999.9","  57.4"," ","  32.0","*"," 0.00","F","999.9","000000"
"16362099999","2020-01-10","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  45.6","24","  41.3","24","9999.9"," 0","999.9"," 0","  6.2","24","  4.9","24","  9.9","999.9","  58.1"," ","  35.2"," "," 0.00","F","999.9","000000"
"16362099999","2020-01-11","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  44.9","21","  40.8","21","9999.9"," 0","999.9"," 0","  6.2","21","  5.3","21","  8.0","999.9","  59.0","*","  35.2"," "," 0.00","E","999.9","000000"
"16362099999","2020-01-12","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  49.1","23","  44.4","23","9999.9"," 0","999.9"," 0","  6.1","22","  3.7","23","  6.0","999.9","  58.3"," ","  41.0","*"," 0.00","F","999.9","010000"
"16362099999","2020-01-13","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  50.8","20","  44.4","20","9999.9"," 0","999.9"," 0","  6.4","19","  4.8","20","  8.0","999.9","  59.0","*","  42.8","*"," 0.01","B","999.9","000000"
"16362099999","2020-01-14","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  48.4","24","  44.2","24","9999.9"," 0","999.9"," 0","  6.2","24","  4.6","24","  7.0","999.9","  59.4"," ","  38.7"," "," 0.00","F","999.9","000000"
"16362099999","2020-01-15","38.905394","16.242269","11.88","LAMEZIA TERME, IT","  47.4","24","  43.6","24","9999.9"," 0","999.9"," 0","  6.2","24","  4.9","24","  8.0","999.9","  59.0"," ","  37.8"," "," 0.00","F","999.9","000000"
