"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"02487099999","2020-01-01","59.35","18.7333333","22.0","SKARPO A, SW","  39.1","24","  30.0","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.4","24"," 15.5","999.9","  43.0","*","  34.9"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-02","59.35","18.7333333","22.0","SKARPO A, SW","  42.6","24","  35.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.5","24"," 15.5","999.9","  44.4"," ","  40.8"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-03","59.35","18.7333333","22.0","SKARPO A, SW","  41.8","24","  31.5","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.9","24"," 13.6","999.9","  46.4"," ","  38.1","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-04","59.35","18.7333333","22.0","SKARPO A, SW","  35.8","24","  20.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.8","24"," 13.6","999.9","  38.3","*","  32.7","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-05","59.35","18.7333333","22.0","SKARPO A, SW","  33.0","24","  25.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.5","24"," 11.7","999.9","  37.8","*","  28.6"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-06","59.35","18.7333333","22.0","SKARPO A, SW","  40.4","24","  39.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.3","24","  7.8","999.9","  42.8","*","  33.6"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-07","59.35","18.7333333","22.0","SKARPO A, SW","  41.3","24","  37.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.1","24","  9.7","999.9","  43.3"," ","  40.1"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-08","59.35","18.7333333","22.0","SKARPO A, SW","  43.3","24","  36.1","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.4","24"," 13.6","999.9","  49.1"," ","  39.2","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-09","59.35","18.7333333","22.0","SKARPO A, SW","  37.3","24","  32.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.2","23"," 11.7","999.9","  39.7"," ","  33.6"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-10","59.35","18.7333333","22.0","SKARPO A, SW","  34.9","24","  32.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.3","24","  7.8","999.9","  38.1"," ","  27.5","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-11","59.35","18.7333333","22.0","SKARPO A, SW","  33.6","20","  28.4","20","9999.9"," 0","999.9"," 0","999.9"," 0","  8.4","20"," 15.5","999.9","  43.0","*","  26.1"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-12","59.35","18.7333333","22.0","SKARPO A, SW","  42.4","24","  37.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.7","24"," 11.7","999.9","  47.1"," ","  34.7","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-13","59.35","18.7333333","22.0","SKARPO A, SW","  35.5","21","  32.6","21","9999.9"," 0","999.9"," 0","999.9"," 0","  7.2","21","  9.7","999.9","  40.1"," ","  33.1"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-14","59.35","18.7333333","22.0","SKARPO A, SW","  39.3","24","  36.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.0","24"," 13.6","999.9","  41.2"," ","  33.8"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-15","59.35","18.7333333","22.0","SKARPO A, SW","  44.8","24","  40.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.7","24"," 13.6","999.9","  48.0"," ","  39.4"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-16","59.35","18.7333333","22.0","SKARPO A, SW","  43.0","24","  35.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.5","24","  9.7","999.9","  46.8"," ","  39.7","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-17","59.35","18.7333333","22.0","SKARPO A, SW","  40.1","24","  37.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.3","24","  9.7","999.9","  43.5"," ","  38.7"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-18","59.35","18.7333333","22.0","SKARPO A, SW","  40.7","24","  37.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.4","24","  9.7","999.9","  42.6"," ","  38.7"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-19","59.35","18.7333333","22.0","SKARPO A, SW","  38.0","24","  31.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.4","24","  9.7","999.9","  41.7"," ","  34.0","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-20","59.35","18.7333333","22.0","SKARPO A, SW","  39.2","24","  31.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.3","24"," 13.6","999.9","  45.1","*","  33.4"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-21","59.35","18.7333333","22.0","SKARPO A, SW","  44.5","24","  35.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.1","24"," 13.6","999.9","  47.3"," ","  41.9"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-22","59.35","18.7333333","22.0","SKARPO A, SW","  38.0","24","  24.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.1","24"," 11.7","999.9","  43.7"," ","  33.4","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-23","59.35","18.7333333","22.0","SKARPO A, SW","  35.5","24","  28.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.7","24"," 11.7","999.9","  42.4","*","  28.8"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-24","59.35","18.7333333","22.0","SKARPO A, SW","  41.3","24","  36.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.4","24","  9.7","999.9","  45.0"," ","  38.3","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-25","59.35","18.7333333","22.0","SKARPO A, SW","  35.8","24","  27.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.2","24","  7.8","999.9","  40.1"," ","  32.9"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-26","59.35","18.7333333","22.0","SKARPO A, SW","  42.6","24","  36.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.9","24"," 13.6","999.9","  44.4"," ","  33.6"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-27","59.35","18.7333333","22.0","SKARPO A, SW","  40.2","24","  37.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.7","24","  9.7","999.9","  42.4"," ","  39.0"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-28","59.35","18.7333333","22.0","SKARPO A, SW","  38.4","24","  37.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.0","24"," 11.7","999.9","  39.7"," ","  35.6"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-29","59.35","18.7333333","22.0","SKARPO A, SW","  38.1","24","  37.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.7","23"," 11.7","999.9","  40.3"," ","  36.3","*"," 0.00","I","999.9","000000"
"02487099999","2020-01-30","59.35","18.7333333","22.0","SKARPO A, SW","  35.7","24","  34.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  2.4","21","  3.9","999.9","  38.1"," ","  33.6"," "," 0.00","I","999.9","000000"
"02487099999","2020-01-31","59.35","18.7333333","22.0","SKARPO A, SW","  37.1","23","  35.3","23","9999.9"," 0","999.9"," 0","999.9"," 0","  4.6","21","  7.8","999.9","  38.7","*","  34.5"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-01","59.35","18.7333333","22.0","SKARPO A, SW","  41.0","24","  39.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.1","24","  7.8","999.9","  44.2"," ","  36.7"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-02","59.35","18.7333333","22.0","SKARPO A, SW","  38.9","24","  32.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.1","24"," 11.7","999.9","  43.5"," ","  35.6","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-03","59.35","18.7333333","22.0","SKARPO A, SW","  31.2","24","  25.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  4.8","24","  7.8","999.9","  37.4"," ","  25.3","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-04","59.35","18.7333333","22.0","SKARPO A, SW","  31.1","22","  23.2","22","9999.9"," 0","999.9"," 0","999.9"," 0","  4.5","22","  7.8","999.9","  34.5"," ","  25.2"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-05","59.35","18.7333333","22.0","SKARPO A, SW","  32.9","24","  24.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.7","24"," 13.6","999.9","  39.9","*","  26.8"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-06","59.35","18.7333333","22.0","SKARPO A, SW","  32.2","24","  23.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  4.9","24","  7.8","999.9","  40.1"," ","  25.9","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-07","59.35","18.7333333","22.0","SKARPO A, SW","  31.6","24","  27.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.3","24","  9.7","999.9","  37.4"," ","  24.3"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-08","59.35","18.7333333","22.0","SKARPO A, SW","  36.1","24","  33.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.4","24"," 11.7","999.9","  37.0"," ","  33.8"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-09","59.35","18.7333333","22.0","SKARPO A, SW","  39.9","24","  37.5","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 11.3","24"," 17.5","999.9","  42.3","*","  36.5","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-10","59.35","18.7333333","22.0","SKARPO A, SW","  42.4","24","  37.2","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 11.2","24"," 17.5","999.9","  45.0"," ","  39.7"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-11","59.35","18.7333333","22.0","SKARPO A, SW","  38.4","24","  30.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.4","24","  9.7","999.9","  41.7"," ","  34.9","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-12","59.35","18.7333333","22.0","SKARPO A, SW","  37.2","24","  32.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.9","24","  9.7","999.9","  41.4"," ","  33.4"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-13","59.35","18.7333333","22.0","SKARPO A, SW","  33.3","24","  25.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.7","24","  7.8","999.9","  38.5"," ","  30.0","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-14","59.35","18.7333333","22.0","SKARPO A, SW","  31.6","24","  26.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  3.6","23","  5.8","999.9","  39.6"," ","  26.2"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-15","59.35","18.7333333","22.0","SKARPO A, SW","  38.2","24","  35.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.3","24"," 11.7","999.9","  40.3","*","  30.7"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-16","59.35","18.7333333","22.0","SKARPO A, SW","  42.7","24","  40.5","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 12.1","24"," 17.5","999.9","  46.6","*","  37.2"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-17","59.35","18.7333333","22.0","SKARPO A, SW","  42.4","24","  34.4","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 11.0","24"," 17.5","999.9","  47.3"," ","  38.7"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-18","59.35","18.7333333","22.0","SKARPO A, SW","  43.6","24","  33.4","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.8","24"," 15.5","999.9","  46.2"," ","  39.0","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-19","59.35","18.7333333","22.0","SKARPO A, SW","  39.3","24","  31.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  6.1","24","  7.8","999.9","  44.1"," ","  34.7","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-20","59.35","18.7333333","22.0","SKARPO A, SW","  35.7","24","  32.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.6","22"," 15.5","999.9","  41.0"," ","  27.5"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-21","59.35","18.7333333","22.0","SKARPO A, SW","  42.1","24","  34.5","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.1","24"," 15.5","999.9","  45.5"," ","  37.8"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-22","59.35","18.7333333","22.0","SKARPO A, SW","  42.5","24","  35.3","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 13.7","24"," 19.4","999.9","  46.9"," ","  39.4","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-23","59.35","18.7333333","22.0","SKARPO A, SW","  40.6","24","  28.2","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 10.7","24"," 17.5","999.9","  45.9"," ","  34.2","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-24","59.35","18.7333333","22.0","SKARPO A, SW","  35.1","24","  21.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.0","24","  9.7","999.9","  41.5"," ","  29.8","*"," 0.00","I","999.9","000000"
"02487099999","2020-02-25","59.35","18.7333333","22.0","SKARPO A, SW","  35.6","24","  29.3","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 11.8","23"," 19.4","999.9","  39.0"," ","  28.2"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-26","59.35","18.7333333","22.0","SKARPO A, SW","  33.9","23","  23.7","23","9999.9"," 0","999.9"," 0","999.9"," 0"," 19.1","23"," 21.4","999.9","  34.7","*","  32.5"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-27","59.35","18.7333333","22.0","SKARPO A, SW","  32.3","24","  27.4","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 13.0","24"," 15.5","999.9","  34.5"," ","  29.7"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-28","59.35","18.7333333","22.0","SKARPO A, SW","  30.3","24","  20.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  3.4","24","  5.8","999.9","  34.9"," ","  27.1"," "," 0.00","I","999.9","000000"
"02487099999","2020-02-29","59.35","18.7333333","22.0","SKARPO A, SW","  34.2","24","  31.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  4.5","24","  7.8","999.9","  38.8"," ","  27.1"," "," 0.00","I","999.9","000000"
"02487099999","2020-03-01","59.35","18.7333333","22.0","SKARPO A, SW","  39.2","24","  35.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  8.3","24"," 11.7","999.9","  43.0"," ","  36.5","*"," 0.00","I","999.9","000000"
"02487099999","2020-03-02","59.35","18.7333333","22.0","SKARPO A, SW","  39.0","24","  35.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.0","22","  5.8","999.9","  43.5"," ","  36.5"," "," 0.00","I","999.9","000000"
"02487099999","2020-03-03","59.35","18.7333333","22.0","SKARPO A, SW","  38.3","24","  37.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.4","24"," 13.6","999.9","  39.4"," ","  37.0"," "," 0.00","I","999.9","000000"
